Date,ADM,BF-B,CAG,CL,CLX,COST,CPB,EL,GIS,HRL,HSY,K,KMB,KO,KR,MDLZ,MKC,MNST,MO,PEP,PG,SJM,STZ,SYY,TAP,TSN,WBA,WMT
2006-06-30,27.333621978759766,10.877379417419434,9.864583015441895,19.878170013427734,36.931800842285156,40.32933044433594,22.135223388671875,15.649320602416992,14.837613105773926,6.580416679382324,36.20677947998047,25.33249282836914,32.20494842529297,12.601963996887207,8.061805725097656,13.184582710266113,11.742982864379883,3.9660420417785645,6.225356578826904,36.589054107666016,33.73726272583008,25.64891815185547,22.299345016479492,18.341203689575195,22.911636352539062,11.275487899780273,28.35081672668457,33.0574836730957
2006-07-03,28.49238395690918,10.951970100402832,9.855659484863281,19.87153434753418,37.016605377197266,40.64698791503906,22.499065399169922,15.637186050415039,14.897921562194824,6.619395732879639,36.31196975708008,25.44755744934082,32.2467155456543,12.704488754272461,8.061805725097656,13.248587608337402,11.83398723602295,4.129374980926514,6.279615879058838,36.729217529296875,34.16200637817383,25.706323623657227,22.62046241760254,18.42522621154785,23.002775192260742,11.267902374267578,28.60373306274414,32.64571762084961
2006-07-05,27.949424743652344,10.871286392211914,9.873505592346191,19.835039138793945,36.74403762817383,40.131675720214844,22.487136840820312,15.475309371948242,14.920905113220215,6.530806541442871,36.33829116821289,25.316801071166992,31.964845657348633,12.601963996887207,8.03598690032959,13.286992073059082,11.809354782104492,4.278124809265137,6.216879844665527,36.729217529296875,33.937496185302734,26.503894805908203,22.326108932495117,18.46747398376465,23.06352996826172,10.96438980102539,28.52153968811035,32.26827621459961
2006-07-06,28.12158966064453,10.888031959533691,9.815505027770996,20.253171920776367,36.91362762451172,39.42575454711914,22.481151580810547,15.738357543945312,14.753185272216797,6.5591559410095215,36.73933792114258,25.097108840942383,31.943981170654297,12.692770004272461,8.061805725097656,12.958446502685547,12.045119285583496,4.243124961853027,6.592454433441162,36.78406524658203,34.25304412841797,26.17108917236328,22.566940307617188,18.49764633178711,23.056772232055664,11.275487899780273,28.79973030090332,32.0623893737793
2006-07-07,28.518877029418945,10.702300071716309,9.753042221069336,20.20339584350586,36.87123489379883,39.64458084106445,22.163494110107422,15.580526351928711,15.027891159057617,6.537896156311035,36.47635269165039,24.861724853515625,31.63602066040039,12.648826599121094,8.03598690032959,12.885909080505371,11.999369621276855,4.245832920074463,6.595843315124512,36.845001220703125,34.28337097167969,26.33176040649414,22.361787796020508,18.48557472229004,23.27954864501953,10.96438980102539,28.989416122436523,31.568269729614258
2006-07-10,28.545364379882812,10.70991325378418,9.94489574432373,20.448965072631836,37.04689025878906,39.7504768371582,22.493133544921875,15.459127426147461,15.215851783752441,6.546751022338867,36.85767364501953,25.342954635620117,32.017059326171875,12.780649185180664,8.087618827819824,12.890178680419922,12.104942321777344,3.8524999618530273,6.556842803955078,37.14362335205078,34.57463073730469,26.48668670654297,22.15663719177246,18.52782440185547,23.333559036254883,11.594178199768066,29.54581069946289,31.69179916381836
2006-07-11,28.90291404724121,10.974807739257812,9.96720027923584,20.455604553222656,37.24074172973633,40.04696273803711,22.72087860107422,15.726213455200195,15.26501178741455,6.587502956390381,37.041770935058594,25.6044921875,31.771730422973633,12.833379745483398,8.120811462402344,12.941373825073242,12.245692253112793,4.2158331871032715,6.608558654785156,37.53362274169922,34.73845672607422,26.681781768798828,22.34394645690918,18.75112533569336,23.485445022583008,11.753519058227539,29.590078353881836,31.657485961914062
2006-07-12,28.293739318847656,10.716004371643066,9.940430641174316,20.38259506225586,36.937862396240234,39.44693374633789,22.373275756835938,15.531975746154785,15.14065933227539,6.543211460113525,37.31791687011719,25.442344665527344,31.5994873046875,12.76307487487793,8.039674758911133,13.065118789672852,12.210509300231934,4.099999904632568,6.552608013153076,37.235015869140625,34.35011291503906,26.825225830078125,22.361787796020508,18.690771102905273,23.532703399658203,11.503124237060547,29.533170700073242,30.984952926635742
2006-07-13,27.56537437438965,10.580511093139648,9.815505027770996,20.442325592041016,36.441162109375,38.86101150512695,22.08558464050293,15.285112380981445,15.103071212768555,6.539665222167969,37.107505798339844,25.091882705688477,31.312400817871094,12.62539291381836,8.043365478515625,12.932847023010254,12.119012832641602,3.920833110809326,6.5034332275390625,37.82612991333008,34.30764389038086,26.939987182617188,22.299345016479492,18.509719848632812,23.161415100097656,11.184432029724121,29.349802017211914,30.30554962158203
2006-07-14,27.79712677001953,10.483081817626953,9.775347709655762,20.24653434753418,35.823307037353516,37.78096389770508,21.779922485351562,14.87636947631836,15.010539054870605,6.458164215087891,36.528953552246094,25.144182205200195,31.020116806030273,12.493577003479004,8.10236930847168,12.958446502685547,12.052154541015625,3.819166898727417,6.56108283996582,37.66159439086914,33.773685455322266,26.561267852783203,21.88904571533203,18.238142013549805,23.087158203125,10.903685569763184,29.077924728393555,29.54378890991211
2006-07-17,27.174701690673828,10.641406059265137,9.828886032104492,20.20339584350586,36.18674850463867,38.091552734375,21.935749053955078,14.900650978088379,15.074152946472168,6.470567226409912,36.52236557006836,25.552188873291016,30.988792419433594,12.508225440979004,8.117119789123535,12.958446502685547,12.119012832641602,3.9291670322418213,6.523782730102539,37.954132080078125,33.87076950073242,26.400619506835938,22.112037658691406,18.159687042236328,23.34030532836914,10.782278060913086,29.400400161743164,29.52321434020996
2006-07-18,27.187955856323242,10.719051361083984,9.824433326721191,20.200075149536133,36.03529739379883,37.329158782958984,21.98969078063965,15.001824378967285,15.152235984802246,6.521946430206299,36.897117614746094,25.452802658081055,30.894838333129883,12.757210731506348,8.109745025634766,12.941373825073242,12.171798706054688,3.9058330059051514,6.573800086975098,38.52088928222656,33.86469268798828,26.538318634033203,22.031761169433594,18.032936096191406,23.54619789123535,10.842982292175293,29.514196395874023,29.62615203857422
2006-07-19,27.677932739257812,10.993078231811523,9.864583015441895,20.664669036865234,36.58653259277344,37.9715461730957,21.845857620239258,15.171795845031738,15.227416038513184,6.603762626647949,36.9497184753418,25.588796615600586,31.526409149169922,12.83630084991455,8.205633163452148,12.902976989746094,12.2703275680542,3.9791669845581055,6.567018508911133,38.191802978515625,34.56029510498047,27.008840560913086,22.433143615722656,18.032936096191406,23.83647346496582,11.063030242919922,30.089561462402344,30.333003997802734
2006-07-20,26.605249404907227,10.94435977935791,9.793193817138672,20.72440528869629,36.13223648071289,37.66094207763672,21.74396514892578,14.933029174804688,15.152235984802246,6.58064079284668,36.89055633544922,25.54172706604004,31.40114402770996,12.842167854309082,8.356842041015625,12.902976989746094,12.235138893127441,3.7841670513153076,6.705211162567139,38.076011657714844,34.54198455810547,26.865392684936523,22.433143615722656,17.876026153564453,23.782470703125,11.138907432556152,29.811363220214844,30.394760131835938
