,Price,GDP,RATE_10,URATE,CPI,PPI,HOUSE,SAVE,Index Enterprise Value,Adjusted Price/Earnings ratio,Adjusted Price/Estimated Earnings,BEst Div Yld,Total Debt to Total Equity,Current Market Cap,Profit Margin,SMA_10d,SMA_20d,SMA_60d,EMA_10d,EMA_20d,EMA_60d,MOM_10d,MOM_20d,MOM_60d,RSI_10d,RSI_20d,RSI_60d
2007-03-08,1.8184181451797483,3482006.0,2.0249864,4.4,86.203521266407,169.3,1495.0,3.0,2154.9485,10.0723,19.6621,1.8705,97.2155,1296616.74,3.8031,1.833854877948761,1.8521056830883027,1.8309011975924174,1.8309933296567291,1.8407245040460674,1.8238750246877358,-0.06441366672515891,-0.0399819612503054,0.02882564067840554,32.143685270087666,41.9706684934167,57.57958856106453
2007-03-09,1.832854986190796,3482006.0,2.0249864,4.4,86.203521266407,169.3,1495.0,3.0,2159.0689,10.0963,19.7091,1.8661,97.2155,1298116.94,3.8031,1.828931212425232,1.8511802017688752,1.8316222389539083,1.831331812662923,1.8399750261550891,1.8241694496550491,-0.04923665523529053,-0.018509626388549805,0.043262481689453125,45.06539724914316,48.24181523911186,59.68826355530402
2007-03-12,1.832854986190796,3482006.0,2.0249864,4.4,86.203521266407,169.3,1495.0,3.0,2166.638,10.1405,19.7929,1.8693,97.2155,1299603.27,3.8031,1.8238964915275573,1.8502547204494477,1.8323736747105916,1.8316087533043544,1.8392969271108708,1.8244542213447457,-0.05034720897674538,-0.018509626388549805,0.04508614540100098,45.06539724914316,48.241815239111865,59.68826355530402
2007-03-13,1.832854986190796,3482006.0,2.0249864,4.4,86.203521266407,169.3,1495.0,3.0,2138.2399,9.9747,19.4537,1.9029,97.2155,1275768.6,3.8031,1.8239335417747498,1.8493292391300202,1.8330096383889516,1.8318353411018893,1.8386834089280064,1.8247296562577309,0.0003705024719238281,-0.018509626388549805,0.03815782070159912,45.06539724914316,48.241815239111865,59.68826355530401
2007-03-14,1.8117538690567017,3482006.0,2.0249864,4.4,86.203521266407,169.3,1495.0,3.0,2146.12,10.0207,19.5434,1.8941,97.2155,1277791.61,3.8031,1.8218604803085328,1.847348701953888,1.8333243111769357,1.8281841643664005,1.836118690845025,1.8243042206117954,-0.02073061466217041,-0.03961074352264404,0.018880367279052734,32.61355366361539,40.736841048559,55.451093655890006
2007-03-15,1.8117538690567017,3482006.0,2.0249864,4.4,86.203521266407,169.3,1495.0,3.0,2159.7299,10.1002,19.6983,1.8792,97.2155,1287405.47,3.8031,1.8197874188423158,1.8443685591220855,1.83363898396492,1.8251968379464554,1.8337982316270895,1.8238927336755628,-0.02073061466217041,-0.05960285663604736,0.018880367279052734,32.61355366361539,40.736841048559,55.451093655890006
2007-03-16,1.853144645690918,3482006.0,2.0249864,4.4,86.203521266407,169.3,1495.0,3.0,2154.1,10.0673,19.6342,1.8854,97.2155,1285267.82,3.8031,1.8237043142318725,1.843457955121994,1.8346435030301411,1.8302782575363576,1.835640747252216,1.8248518127580335,0.03916895389556907,-0.018212080001831055,0.06027114391326904,59.62754365782196,55.71177081878768,61.05888584529846
2007-03-19,1.853144645690918,3482006.0,2.0249864,4.4,86.203521266407,169.3,1495.0,3.0,2165.1395,10.1303,19.757,1.8737,97.2155,1293465.46,3.8031,1.8277693033218383,1.8425473511219024,1.8356480220953624,1.8344357826553686,1.8373077851987591,1.8257794466246855,0.04064989089965798,-0.018212080001831055,0.06027114391326904,59.62754365782196,55.71177081878768,61.05888584529846
2007-03-20,1.876096487045288,3482006.0,2.0249864,4.4,86.203521266407,169.3,1495.0,3.0,2178.9584,10.211,19.9138,1.8589,97.2155,1304221.5,3.8031,1.8341294765472411,1.8413220643997192,1.837035071849823,1.8420104561808084,1.841001947279381,1.8274291856548692,0.0636017322540281,-0.024505734443664773,0.08322298526763916,68.32137864058129,61.66369032271363,63.68071613634281
2007-03-21,1.8975446224212649,3482006.0,2.0249864,4.4,86.203521266407,169.3,1495.0,3.0,2198.9991,10.3279,20.142,1.8378,97.2155,1318487.12,3.8031,1.842042124271393,1.841169184446335,1.8387795905272166,1.8521075773154367,1.8463869639595605,1.8297280524340953,0.07912647724151656,-0.0030575990676879883,0.10467112064361594,74.11013753976377,66.13985403960594,65.86480280151736
2007-03-22,1.9054466485977173,3482006.0,2.0249864,4.4,86.203521266407,169.3,1495.0,3.0,2202.4787,10.3483,20.1621,1.8353,97.2155,1322919.21,3.8031,1.8507449746131897,1.8422999262809754,1.8406558096408845,1.8618055902758515,1.8520116958298611,1.8322106293574927,0.08702850341796897,0.02261483669281006,0.11257314682006836,75.91201816693918,67.60667304703883,66.61695664276769
2007-03-23,1.9122190475463867,3482006.0,2.0249864,4.4,86.203521266407,169.3,1495.0,3.0,2208.0585,10.3808,20.2256,1.8296,97.2155,1321947.23,3.8031,1.8586813807487488,1.8438062965869904,1.8426449020703635,1.8709716734159487,1.857745729326673,1.8348338561833581,0.07936406135559082,0.030127406120300293,0.11934554576873779,77.40924815781527,68.8250290972025,67.24598768489297
2007-03-26,1.909208297729492,3482006.0,2.0249864,4.4,86.203521266407,169.3,1495.0,3.0,2210.0398,10.3924,20.2458,1.8352,97.2155,1321107.78,3.8031,1.8663167119026185,1.845106601715088,1.8445838153362275,1.877923786927502,1.8626469263174177,1.8372723624635592,0.07635331153869607,0.026006102561950684,0.11633479595184304,75.10336589033545,67.6346199550073,66.6779725455218
2007-03-27,1.909208297729492,3482006.0,2.0249864,4.4,86.203521266407,169.3,1495.0,3.0,2197.079,10.3167,20.0932,1.8491,97.2155,1310244.95,3.8031,1.873952043056488,1.848942792415619,1.845905715227127,1.8836118798005912,1.8670813426423771,1.83963091771818,0.07635331153869607,0.0767238140106199,0.07931399345397927,75.10336589033547,67.63461995500731,66.6779725455218
2007-03-28,1.909208297729492,3482006.0,2.0249864,4.4,86.203521266407,169.3,1495.0,3.0,2195.5384,10.3078,20.0756,1.8507,97.2155,1330866.03,3.8031,1.8836974859237672,1.8527789831161499,1.8472461342811584,1.8882657739694821,1.8710934336030547,1.8419121432923213,0.0974544286727903,0.0767238140106199,0.08042514324188232,75.10336589033547,67.63461995500731,66.6779725455218
2007-03-29,1.909208297729492,3482006.0,2.0249864,4.4,86.203521266407,169.3,1495.0,3.0,2197.4596,10.319,20.0974,1.8487,97.2155,1335886.36,3.8031,1.8934429287910461,1.856615173816681,1.8485865533351897,1.892073505562211,1.8747234206627155,1.8441185745853432,0.0974544286727903,0.0767238140106199,0.08042514324188232,75.10336589033545,67.63461995500731,66.6779725455218
2007-03-30,1.909208297729492,3482006.0,2.0249864,4.4,86.203521266407,169.3,1495.0,3.0,2204.3988,10.3595,20.1763,1.8415,97.2155,1338394.7,3.8031,1.8990492939949035,1.861376804113388,1.849926972389221,1.8951889223198986,1.8780076946690751,1.846252663868758,0.056063652038574,0.09523260593414307,0.08042514324188232,75.10336589033545,67.63461995500731,66.6779725455218
2007-04-02,1.91109037399292,3613882.0,2.07748685,4.5,87.1798225443744,171.4,1490.0,3.0,2178.3722,20.2974,20.2284,1.8367,98.99,1300935.31,3.5974,1.9048438668251038,1.866306585073471,1.8512987593809764,1.898080095351357,1.8811584260332508,1.8483784904302059,0.05794572830200195,0.09859561920165993,0.08230721950531028,75.86448198593698,68.08063409516883,66.8682540600268
2007-04-03,1.923130989074707,3613882.0,2.07748685,4.5,87.1798225443744,171.4,1490.0,3.0,2189.074,20.4225,20.3531,1.8255,98.99,1308889.75,3.5974,1.9095473170280457,1.8718383967876435,1.8532660941282908,1.902634803301057,1.88515581298958,1.8508293920251075,0.047034502029418945,0.11063623428344704,0.11804008483886697,80.17306771656246,70.79125431802207,68.05505536605571
2007-04-04,1.923130989074707,3613882.0,2.07748685,4.5,87.1798225443744,171.4,1490.0,3.0,2194.5599,20.4494,20.3799,1.8232,98.9998,1314138.82,3.5974,1.91210595369339,1.8770740389823914,1.8552334288756052,1.9063613825326298,1.8887724964262589,1.8531999361906681,0.02558636665344216,0.10471284389495872,0.11804008483886697,80.17306771656246,70.79125431802207,68.0550553660557
2007-04-05,1.9325377941131592,3613882.0,2.07748685,4.5,87.1798225443744,171.4,1490.0,3.0,2198.7149,20.4954,18.6851,2.1033,98.9998,1315022.13,3.5974,1.914815068244934,1.882780021429062,1.8572958528995513,1.911120730092726,1.8929406200154875,1.8558011774340284,0.027091145515441895,0.11411964893341087,0.12374544143676713,83.08544218148369,72.79142250393481,68.95359443903965
2007-04-09,1.932161808013916,3613882.0,2.07748685,4.5,87.1798225443744,171.4,1490.0,3.0,2200.7308,20.5182,18.7137,2.103,98.9998,1315828.34,3.5974,1.916809344291687,1.8877453625202179,1.8592656215031942,1.9149463806238514,1.8966759712534331,1.8583048046661559,0.019942760467529297,0.09930682182312012,0.11818611621856712,82.5469494373857,72.58230499148213,68.87484918785714
2007-04-10,1.9374290704727173,3613882.0,2.07748685,4.5,87.1798225443744,171.4,1490.0,3.0,2203.6895,20.5499,18.7369,2.1007,98.9998,1316699.37,3.5974,1.9196314215660095,1.892974066734314,1.8613231778144836,1.9190341424145543,1.9005572187981268,1.8608990428893217,0.02822077274322532,0.10457408428192139,0.12345337867736839,84.1463419806688,73.69662822604349,69.37313939652955
2007-04-11,1.926517963409424,3613882.0,2.07748685,4.5,87.1798225443744,171.4,1490.0,3.0,2193.0391,20.4286,18.6294,2.1131,98.9998,1306598.72,3.5974,1.9213623881340027,1.8976572155952454,1.863198882341385,1.9203948371408943,1.9030296706658694,1.8630504829063743,0.017309665679932085,0.09366297721862815,0.11254227161407515,69.48939270095653,67.69718296865211,67.10984916678638
2007-04-12,1.9344192743301392,3613882.0,2.07748685,4.5,87.1798225443744,171.4,1490.0,3.0,2201.6553,20.5242,18.712,2.099,98.9998,1312484.02,3.5974,1.9238834857940674,1.9037904858589172,1.865015012025833,1.9229447348116662,1.9060191567291331,1.865390443280924,0.025210976600647195,0.1226654052734375,0.10896778106689431,73.23985369209419,69.58458309396791,67.88152238103702
2007-04-13,1.9389339685440063,3613882.0,2.07748685,4.5,87.1798225443744,171.4,1490.0,3.0,2205.5492,20.567,18.7544,2.0953,98.9998,1313376.22,3.5974,1.9268560528755188,1.9101494908332826,1.8669495781262715,1.9258518682175463,1.909153900711502,1.8678017064043038,0.029725670814514382,0.1271800994873047,0.11607396602630637,75.17705099057144,70.61716121230998,68.31350884370208
2007-04-16,1.9389339685440063,3613882.0,2.07748685,4.5,87.1798225443744,171.4,1490.0,3.0,2217.4915,20.7019,18.8398,2.074,98.9998,1320740.28,3.5974,1.9298286199569703,1.9144389569759368,1.86884712378184,1.9282304319132664,1.911990097647931,1.8701339117203595,0.029725670814514382,0.08578932285308838,0.11385273933410645,75.17705099057144,70.61716121230998,68.31350884370208
2007-04-17,1.9577484130859373,3613882.0,2.07748685,4.5,87.1798225443744,171.4,1490.0,3.0,2222.47,20.7588,18.8912,2.0639,98.9998,1328439.04,3.5974,1.934494423866272,1.9196691453456878,1.8710582435131073,1.9335973375810247,1.9163480324515505,1.8730065183225095,0.046658039093017356,0.10460376739501931,0.13266718387603738,81.91335216295829,74.59909618974191,70.04962579161844
2007-04-18,1.9569957256317136,3613882.0,2.07748685,4.5,87.1798225443744,171.4,1490.0,3.0,2219.7886,20.7276,18.8543,2.0682,98.9998,1327174.89,3.5974,1.9378808975219726,1.9237141072750092,1.873145761092504,1.9378515899538773,1.9202192413258516,1.8757602628244507,0.033864736557006614,0.08089923858642556,0.12525105476379372,80.93702332960561,74.17578259166783,69.89382625635365
2007-04-19,1.957371950149536,3613882.0,2.07748685,4.5,87.1798225443744,171.4,1490.0,3.0,2225.7245,20.7975,18.922,2.061,98.9998,1329090.93,3.5974,1.9413049936294555,1.9267054736614226,1.8752395490805307,1.941400746353088,1.923757594547155,1.8784360558515028,0.03424096107482888,0.05982732772827104,0.125627279281616,81.06238265910322,74.25265489949618,69.92782452809728
2007-04-20,1.9773147106170652,3613882.0,2.07748685,4.5,87.1798225443744,171.4,1490.0,3.0,2240.2846,20.9616,19.0593,2.0468,98.9998,1341157.71,3.5974,1.945782685279846,1.93029887676239,1.8775855084260304,1.9479305580374475,1.928858272268099,1.8816779789585705,0.04477691650390603,0.07186806201934792,0.14075756072998025,86.3494229859927,77.92003340758707,71.65342139013245
2007-04-23,1.980323314666748,3613882.0,2.07748685,4.5,87.1798225443744,171.4,1490.0,3.0,2243.0518,20.9922,19.1171,2.0459,98.9998,1336217.05,3.5974,1.9505988359451294,1.9337040901184082,1.8799816111723582,1.9538201501518657,1.9337597048774942,1.884912252260478,0.04816150665283203,0.06810426712036133,0.14376616477966309,86.95968001155946,78.40842014283504,71.90079170434225
2007-04-24,1.9840866327285769,3613882.0,2.07748685,4.5,87.1798225443744,171.4,1490.0,3.0,2246.2503,21.0282,19.1371,2.0475,98.9998,1339127.94,3.5974,1.9552645921707152,1.9374480068683624,1.882440435886383,1.9593231469839951,1.9385527456252163,1.8881638712922189,0.0466575622558596,0.07487833499908492,0.14752948284149192,87.72252155866417,79.01945296483068,72.20928925117664
2007-04-25,1.9867206811904907,3613882.0,2.07748685,4.5,87.1798225443744,171.4,1490.0,3.0,2253.7813,21.1134,19.1816,2.0415,98.9998,1342244.5,3.5974,1.961284863948822,1.9413236260414124,1.885017196337382,1.9643045168397215,1.9431401680600042,1.8913952421085556,0.06020271778106667,0.07751238346099876,0.1546056270599363,88.25677084680203,79.44796611740176,72.42478003039777
2007-04-26,1.9867206811904907,3613882.0,2.07748685,4.5,87.1798225443744,171.4,1490.0,3.0,2248.6681,21.0548,19.128,2.0459,98.9998,1335578.95,3.5974,1.9665150046348572,1.9451992452144622,1.8875137468179066,1.9683801830853158,1.9472906931200507,1.8945206663407501,0.05230140686035156,0.07751238346099876,0.14979302883148193,88.25677084680204,79.44796611740176,72.42478003039777
2007-04-27,1.9791964292526243,3613882.0,2.07748685,4.5,87.1798225443744,171.4,1490.0,3.0,2241.4621,20.9723,19.0454,2.0521,98.9998,1331823.66,3.5974,1.970541250705719,1.9486986517906189,1.88962575395902,1.9703467732975537,1.9503293346564863,1.8972969208624508,0.04026246070861794,0.06998813152313232,0.1267204284667962,76.51494601659417,74.62385412317475,70.80290218116978
2007-04-30,1.9795721769332888,3613882.0,2.07748685,4.5,87.1798225443744,171.4,1490.0,3.0,2235.3363,20.9025,18.9659,2.2508,98.9998,1328854.19,3.5974,1.9746050715446473,1.9522168457508087,1.8915527522563935,1.9720241194131418,1.953114367254277,1.8999944702418226,0.04063820838928245,0.07036387920379683,0.11561989784240767,76.68704384132617,74.7045935449067,70.83606941343079
2007-05-01,1.971293807029724,3613882.0,2.0318442,4.4,87.1798225443744,173.3,1415.0,2.8,2235.0647,20.8998,18.9859,2.2481,98.9998,1327097.32,3.5974,1.9759596109390258,1.955227017402649,1.8933109164237976,1.9718913353434295,1.9548457424709862,1.9023321534151965,0.013545393943786621,0.06020343303680398,0.10548985004425027,65.02282492658439,69.57109189211343,69.07791693071722
2007-05-02,1.974303960800171,3613882.0,2.0318442,4.4,87.1798225443744,173.3,1415.0,2.8,2241.3314,20.9712,19.038,2.2411,98.9998,1329075.95,3.5974,1.9776904344558717,1.9577856659889221,1.8952426473299662,1.9723299945173824,1.9566989061213846,1.9046918848048677,0.017308235168457253,0.05117297172546387,0.11590385437011719,67.04779886869814,70.35091822312597,69.35913690875712
2007-05-03,1.974303960800171,3613882.0,2.0318442,4.4,87.1798225443744,173.3,1415.0,2.8,2235.6111,20.9066,18.9891,2.249,98.9998,1329122.35,3.5974,1.979383635520935,1.9603443145751953,1.8971743782361348,1.9726888974778893,1.9583755779955547,1.9069742479522547,0.016932010650634988,0.05117297172546387,0.11590385437011719,67.04779886869815,70.35091822312596,69.35913690875712
2007-05-04,1.969788908958435,3613882.0,2.0318442,4.4,87.1798225443744,173.3,1415.0,2.8,2235.3965,20.9058,19.0043,2.2489,98.9998,1329607.37,3.5974,1.978631055355072,1.962206870317459,1.8990308582782744,1.9721616268379885,1.9594625618967814,1.9090337450344246,-0.007525801658630149,0.03725111484527588,0.11138880252838135,60.5557856976102,67.47687473652014,68.39426502460172
2007-05-07,1.9765620231628416,3613882.0,2.0318442,4.4,87.1798225443744,173.3,1415.0,2.8,2239.4311,20.9505,19.0355,2.2442,98.9786,1332172.49,3.6025,1.9782549262046814,1.9644268810749055,1.9011174817879994,1.9729616988970526,1.9610910820173586,1.9112477869402744,-0.003761291503906472,0.04440021514892556,0.12519741058349587,66.03707909220476,69.44779125528821,69.05107010661838
2007-05-08,1.97279953956604,3613882.0,2.0318442,4.4,87.1798225443744,173.3,1415.0,2.8,2235.4129,20.9053,18.9888,2.2498,98.9786,1327245.67,3.6025,1.9771262168884278,1.9661954045295715,1.9031413972377778,1.972932215382323,1.9622061732124711,1.9132658771902995,-0.011287093162536843,0.035370469093322754,0.12143492698669434,60.82041552091908,67.0710934999272,68.24983919093958
2007-05-09,1.9746801853179927,3613882.0,2.0318442,4.4,87.1798225443744,173.3,1415.0,2.8,2235.5349,20.908,19.0053,2.2707,98.9786,1328629.59,3.6025,1.975922167301178,1.968603515625,1.9051966567834218,1.9732500280978993,1.963394174365378,1.9152794610633386,-0.012040495872498003,0.04816222190856867,0.12331557273864702,62.46708756384815,67.65353343069661,68.43600966622333
2007-05-10,1.9592533111572263,3613882.0,2.0318442,4.4,87.1798225443744,173.3,1415.0,2.8,2211.1311,20.6292,18.7548,2.3008,98.9786,1315343.21,3.6025,1.9731754302978515,1.9698452174663543,1.9069948017597198,1.9707051704723224,1.962999806440792,1.9167212266401874,-0.027467370033264382,0.02483403682708718,0.10788869857788064,45.165598398176634,58.68989196413417,65.24462050329983
2007-05-11,1.9592533111572263,3613882.0,2.0318442,4.4,87.1798225443744,173.3,1415.0,2.8,2214.9731,20.6742,18.8236,2.293,98.9786,1319586.41,3.6025,1.9711811184883117,1.9708611845970154,1.9084597448507945,1.968623014233214,1.9626429973661668,1.9181157212145166,-0.01994311809539795,0.020319342613219993,0.08789658546447732,45.16559839817664,58.68989196413417,65.24462050329983
2007-05-14,1.950975775718689,3613882.0,2.0318442,4.4,87.1798225443744,173.3,1415.0,2.8,2214.5787,20.6697,18.8148,2.2942,98.9786,1320274.09,3.6025,1.968321478366852,1.9714632749557495,1.9097867290178934,1.9654144254123913,1.9615318333997402,1.919193100050719,-0.02859640121459983,0.012041807174682617,0.07961905002593994,38.16363203887096,54.40437041574994,63.598862320126834
2007-05-15,1.950975775718689,3613882.0,2.0318442,4.4,87.1798225443744,173.3,1415.0,2.8,2217.3652,20.7015,18.8447,2.2985,98.9786,1323327.15,3.6025,1.9662896752357484,1.971124643087387,1.9111137131849925,1.9627892163771727,1.9605264945729735,1.9202351549906524,-0.020318031311034934,-0.006772637367248313,0.07961905002593994,38.163632038870965,54.40437041574992,63.59886232012685
2007-05-16,1.9671543836593628,3613882.0,2.0318442,4.4,87.1798225443744,173.3,1415.0,2.8,2236.2301,20.9163,19.0442,2.2716,98.9786,1335727.26,3.6025,1.9655747175216676,1.9716325759887696,1.9122229158878326,1.9635828831557527,1.9611577221050105,1.9217734903568398,-0.0071495771408081055,0.010158658027649148,0.06655216217040993,54.998065845984335,60.63019064541374,65.36480858875358
2007-05-17,1.9671543836593628,3613882.0,2.0318442,4.4,87.1798225443744,173.3,1415.0,2.8,2232.3088,20.8708,19.0078,2.2787,98.9786,1332262.1,3.6025,1.9648597598075868,1.9721216976642608,1.9133321185906729,1.9642322468836817,1.9617288327292346,1.9232613884979062,-0.0071495771408081055,0.009782433509826882,0.06655216217040993,54.99806584598434,60.63019064541374,65.36480858875356
2007-05-18,1.9776902198791504,3613882.0,2.0318442,4.4,87.1798225443744,173.3,1415.0,2.8,2242.6251,20.988,19.1093,2.2672,98.9786,1340040.69,3.6025,1.9656498908996582,1.972140473127365,1.9149130920569102,1.966679151064676,1.9632489648387503,1.9250459403464715,0.007901310920715332,0.000375509262085183,0.09485840797424316,63.07914151531394,64.16126365475782,66.46063973560966
2007-05-21,1.974303960800171,3613882.0,2.0318442,4.4,87.1798225443744,173.3,1415.0,2.8,2235.3993,20.9048,19.0171,2.2796,98.9786,1332375.27,3.6025,1.965424084663391,1.9718395054340363,1.9164499640464783,1.9680654801074933,1.964301821596981,1.9266609574105271,-0.0022580623626706764,-0.0060193538665771484,0.09221231937408447,59.2777848313313,62.27169937947995,65.78038299136475
2007-05-22,1.9746801853179927,3613882.0,2.0318442,4.4,87.1798225443744,173.3,1415.0,2.8,2235.6893,20.9079,19.0272,2.2794,98.9786,1331317.93,3.6025,1.9656121492385865,1.9713691830635072,1.9179745972156526,1.9692681537821295,1.9652902371894583,1.928235358325526,0.001880645751952681,-0.009406447410584162,0.09147799015045144,59.57849611007937,62.40119827707067,65.81991124935573
2007-05-23,1.9739282131195068,3613882.0,2.0318442,4.4,87.1798225443744,173.3,1415.0,2.8,2234.0756,20.8889,19.0197,2.2847,98.9786,1329828.11,3.6025,1.9655369520187378,1.9707295596599579,1.920331992705663,1.9701154372980163,1.9661129015637486,1.929733484712214,-0.000751972198485884,-0.012792468070983887,0.14144372940063477,58.61720350987366,61.95379636460153,65.66573223988718
2007-05-24,1.9679068326950075,3613882.0,2.0318442,4.4,87.1798225443744,173.3,1415.0,2.8,2226.5877,20.8036,18.9414,2.296,98.9786,1326001.51,3.6025,1.9664023041725158,1.9697888672351838,1.9225890318552652,1.969713872824742,1.9662837521476781,1.9309850698919777,0.008653521537781206,-0.018813848495483176,0.13542234897613548,51.25876042903593,58.42310145288197,64.4366125361337
2007-05-25,1.97279953956604,3613882.0,2.0318442,4.4,87.1798225443744,173.3,1415.0,2.8,2236.3689,20.9148,19.0417,2.2834,98.9786,1333450.51,3.6025,1.9677569270133972,1.9694690227508544,1.9249276161193847,1.9702749031413418,1.9669043033303792,1.9323560361107994,0.013546228408813699,-0.006396889686584251,0.14031505584716797,56.220585098931465,60.35553409479889,64.9782953296609
